Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
dc707225-ad78-e02c-88a1-97a5dd498484,1999-11-22,,999-11-2398,S99991725,X84492846X,Ms.,Tommye961,Scottie437,Powlowski563,,,,black,nonhispanic,F,Quincy  Massachusetts  US,368 Schneider Lodge Apt 12,Chelsea,Massachusetts,Suffolk County,25025,02150,42.40400678399587,-71.01012555240662,151971.70,586041.21,46240
78910964-11d7-00c8-dfcc-61d132036bd8,1980-10-22,,999-21-7030,S99924640,X72042928X,Mrs.,Tula326,Ayako221,Leffler128,,Gerhold939,M,white,nonhispanic,F,Boston  Massachusetts  US,188 Boyle Crossing,Chelsea,Massachusetts,Suffolk County,25025,02150,42.39356713389576,-71.08146870484507,211773.75,248745.81,67101
6748804c-65e4-49a7-b60b-05f9f4560990,1991-10-06,,999-33-1481,S99997132,X15657778X,Mr.,Al123,Dong972,Waelchi213,,,M,white,nonhispanic,M,Holbrook  Massachusetts  US,225 Hettinger Parade,Chelsea,Massachusetts,Suffolk County,25025,02150,42.37722613397467,-71.05650448659858,234444.09,555097.41,88724
4915ffaf-ba9c-d9c8-9f3b-6108a20dfb2d,1941-11-24,2025-01-04,999-34-7208,S99922315,X57913499X,Mrs.,Antonette454,Rosella686,Satterfield305,,Legros616,W,white,nonhispanic,F,Peabody  Massachusetts  US,876 Mayer Camp,Chelsea,Massachusetts,Suffolk County,25017,02149,42.39759938414321,-71.02417465777562,96594.58,2213890.96,10595
624da7ee-b8d4-0b90-b260-e6c1c79bc37d,2002-12-03,,999-22-1628,S99911581,X10386576X,Mr.,Carlton317,Tanner110,Ward668,,,,white,nonhispanic,M,Boston  Massachusetts  US,305 Connelly Haven Suite 92,Chelsea,Massachusetts,Suffolk County,25017,02149,42.40838161375757,-71.00677431006555,6214.15,67564.64,5413
e36b29a4-1495-a45f-f59e-4a574ac33bd1,2021-08-29,,999-16-2154,,,,Dakota806,Oleta341,Goyette777,,,,white,nonhispanic,F,Methuen  Massachusetts  US,276 Boehm Approach,Chelsea,Massachusetts,Suffolk County,25025,02151,42.41018987461352,-71.05676041355237,5307.69,16368.11,73559
c06b0b0b-4d73-9426-6885-be30ef20c0ac,1961-09-13,,999-67-3175,S99988115,X79455900X,Mrs.,Jeannetta566,Phylicia571,Gerhold939,,Botsford977,D,white,nonhispanic,F,Kingston  Massachusetts  US,1091 Gibson Gardens,Chelsea,Massachusetts,Suffolk County,25025,02151,42.39728338980256,-71.06574616336192,18733.13,1163377.36,16970
cf2ad3d9-433a-6156-ac91-592c41be8aba,1990-01-27,,999-54-4571,S99983143,X77438129X,Mrs.,Sharmaine326,,Farrell962,,Gleichner915,M,white,nonhispanic,F,Sharon  Massachusetts  US,805 Hartmann Highlands,Chelsea,Massachusetts,Suffolk County,25025,02151,42.3924968214965,-71.03248356259456,354997.50,4432.45,103852
959aaf7c-4978-2b85-316e-575c0d363f6a,1941-11-24,2024-03-08,999-27-5734,S99938890,X22152655X,Mrs.,Perry780,Isabell86,Hilll811,,McKenzie376,M,white,nonhispanic,F,Oakham  Massachusetts  US,956 Barton Crossing Unit 17,Chelsea,Massachusetts,Suffolk County,25017,02149,42.389632895491765,-71.07668290456174,23246.99,1057481.31,10595
2d8dd7d3-1b3c-447b-9d5e-fa657a252f53,1991-04-22,,999-47-6189,S99910471,X45276027X,Mrs.,Carolynn568,Temeka297,Torp761,,Kris249,M,white,nonhispanic,F,Boston  Massachusetts  US,532 Wolff Brook Suite 58,Chelsea,Massachusetts,Suffolk County,25025,02150,42.41239021075184,-71.02724482405776,117977.39,156531.67,60748
13b3cdb7-88cb-9cb7-e8dd-bbc1bc4caaf2,2004-11-02,,999-44-7079,S99939477,X75005402X,Ms.,Marylee823,Lynell252,Rohan584,,,,black,hispanic,F,Northfield  Massachusetts  US,1055 Huel Landing Unit 56,Chelsea,Massachusetts,Suffolk County,25025,02151,42.40723548198407,-71.02616622295659,65280.51,159947.66,62291
a8c5bc5c-a22f-a52f-a467-ed3c06f43858,1970-07-04,,999-84-9733,S99966634,X31856X,Mrs.,Corrinne176,Sabra779,Corkery305,,Watsica258,M,white,nonhispanic,F,Billerica  Massachusetts  US,274 Gerlach Run,Chelsea,Massachusetts,Suffolk County,25025,02151,42.41456922289279,-71.0672327970998,525037.75,210106.74,89168
1ca7cc34-b602-0f3e-8177-cd629067ef58,1990-11-25,,999-44-9320,S99943728,X57737852X,Mrs.,Conception120,Trula820,Crona259,,Deckow585,M,black,nonhispanic,F,Needham  Massachusetts  US,686 Schaefer Loaf,Chelsea,Massachusetts,Suffolk County,25025,02151,42.405277325820684,-71.01240003474938,119066.82,105903.34,62334
1ff7f4d4-3715-20d4-590f-388c3af034a0,2008-07-03,,999-40-9033,S99954243,,,Garland107,Benton624,Kuhlman484,,,,other,nonhispanic,M,Winthrop  Massachusetts  US,627 Pfannerstill Loaf Unit 6,Chelsea,Massachusetts,Suffolk County,25025,02150,42.41184368496286,-71.03091627560471,33288.51,874.39,136138
742c5256-729f-41ea-644a-84f2de27b1ab,1941-11-24,,999-87-4021,S99935341,X1436290X,Mrs.,Sandy901,,Goodwin327,,Homenick806,M,white,nonhispanic,F,Walpole  Massachusetts  US,496 Stokes Common Suite 62,Chelsea,Massachusetts,Suffolk County,25025,02151,42.38203072254815,-71.05599410723948,50992.86,2094278.44,10595
16e26444-75c3-641f-fa78-ca8bd6dd60e7,1973-09-11,,999-49-4202,S99955543,X26098921X,Mr.,Neil122,Bart73,Hand679,,,M,white,nonhispanic,M,Pinehurst  Massachusetts  US,481 Bergstrom Orchard,Chelsea,Massachusetts,Suffolk County,25025,02150,42.40488295948944,-71.02640112753043,8900.00,138307.06,6950
320349e7-f8d2-9ae3-0ef2-4416859df01c,1977-01-15,,999-81-6512,S99930457,X16867999X,Mr.,Dylan44,Jeremiah751,Wilderman619,,,M,white,nonhispanic,M,Hingham  Massachusetts  US,462 Moore Crossing Suite 23,Chelsea,Massachusetts,Suffolk County,25025,02151,42.41003224941345,-71.06372406613872,111948.03,11043.73,26447
4b430950-199a-3b22-6f98-185b85d8fcbb,1996-10-26,,999-14-3813,S99921332,X22405308X,Mr.,Jamaal34,Lon587,Hauck852,,,S,white,nonhispanic,M,Billerica  Massachusetts  US,986 Anderson Row,Chelsea,Massachusetts,Suffolk County,25017,02149,42.40325671812413,-71.08082209939539,54021.49,21306.72,64370
2ed288cc-cc42-c2fb-3b3d-1edf81fa6bc1,2023-07-01,,999-10-1789,,,,Reina25,Kate239,Baumbach677,,,,black,nonhispanic,F,Dennis Port  Massachusetts  US,355 Medhurst Road,Chelsea,Massachusetts,Suffolk County,25017,02149,42.41041392525463,-71.05110535410854,3997.87,28152.91,116232
6c99939c-3ce6-7ee3-5c2b-9c83b524d8ed,1996-12-23,,999-78-9956,S99953236,X47672187X,Mr.,Antonia30,,Pouros728,,,M,black,hispanic,M,Worcester  Massachusetts  US,288 Bernier Passage Apt 22,Chelsea,Massachusetts,Suffolk County,25025,02150,42.38935775512943,-71.07953318919922,70399.09,0.00,114354
cc1e7446-173f-1f1a-6327-39ce523a002e,1991-07-05,,999-98-1489,S99911878,X2010925X,Mr.,Rolland302,Elias404,Fadel536,,,S,white,hispanic,M,North Attleborough  Massachusetts  US,815 Hammes Flat,Chelsea,Massachusetts,Suffolk County,25025,02151,42.4077612212218,-71.07384229522752,29197.14,79376.33,24387
ff90364b-a72b-2558-4895-a65974797352,1990-07-29,,999-71-9833,S99976279,X59783523X,Ms.,Alyssa971,Manie910,Spinka232,,,S,asian,nonhispanic,F,Hong Kong  Hong Kong Special Administrative Region  CN,161 O'Reilly Club,Chelsea,Massachusetts,Suffolk County,25025,02151,42.40982098245299,-71.04719310115867,520368.26,4900.51,83486
81181f34-0bee-70f9-2269-15a3aa1cba19,2009-10-05,,999-77-4755,S99982337,,,Earle679,Salvador46,Daniel959,,,,white,nonhispanic,M,Lowell  Massachusetts  US,722 Mante Street Unit 10,Chelsea,Massachusetts,Suffolk County,25025,02151,42.406178725357236,-71.07445318382838,3170.17,46722.36,22005
d10571b2-bde9-a360-adcf-e571c28bb8d7,2005-04-08,,999-27-5684,S99973866,X63630501X,Mr.,Brandon214,Danilo179,Bashirian201,,,,white,nonhispanic,M,North Reading  Massachusetts  US,426 Hahn Boulevard,Chelsea,Massachusetts,Suffolk County,25025,02151,42.39420048967962,-71.04715415689125,4446.79,59569.96,18188
70e83aee-13b3-24f0-0490-621b7f0091ae,1978-08-01,,999-99-8223,S99953215,X17803606X,Mr.,Donnell534,Ben667,Swaniawski813,,,D,white,nonhispanic,M,Plainville  Massachusetts  US,540 Ruecker Forge,Chelsea,Massachusetts,Suffolk County,25025,02150,42.401524412708056,-71.07883567336341,216272.33,0.00,94968
4cf133f0-6c21-da79-d3f9-e9edfa57085b,1984-09-13,,999-90-3289,S99972696,X77892309X,Mr.,Oren284,Carroll471,Wolf938,,,W,black,nonhispanic,M,Lynn  Massachusetts  US,779 Monahan Run Unit 55,Chelsea,Massachusetts,Suffolk County,25025,02150,42.381059286815095,-71.08052781244977,9867.85,123411.85,17075
fc51c395-758d-f8ac-0891-dbb2215432ae,1982-09-08,,999-44-8246,S99956607,X75789867X,Mr.,Stewart672,Marco578,Marvin195,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,715 King Manor,Chelsea,Massachusetts,Suffolk County,25017,02149,42.40854097288263,-71.02881704145346,80302.42,16950.54,93833
d1635de9-617d-ec8a-ff31-a59100a6f809,2002-07-01,,999-90-6635,S99932764,X6420802X,Mr.,Germán350,Ernesto186,Rodríquez611,,,,white,hispanic,M,Marigot  Saint Andrew Parish  DM,577 Collier Plaza,Chelsea,Massachusetts,Suffolk County,25025,02150,42.40879834204687,-71.05768798130542,46581.10,27279.14,66463
70b6acd0-6e2a-d2d1-7b7a-1eab0ecc13cb,1951-02-14,,999-18-4026,S99941607,X35643068X,Ms.,Luisa710,Emilia403,Castañeda925,,,S,white,hispanic,F,Ponce  Puerto Rico  PR,497 Breitenberg Camp Suite 95,Chelsea,Massachusetts,Suffolk County,25025,02150,42.40725646442137,-71.06149659656765,1164776.27,748650.82,38046
4acfd883-3a6d-17ff-b0d0-53ddc087a2f8,1954-12-24,,999-85-2160,S99967806,X19056401X,Mr.,Edison640,,O'Keefe54,,,S,white,nonhispanic,M,Harwich  Massachusetts  US,208 Windler Ranch,Chelsea,Massachusetts,Suffolk County,25025,02150,42.38773690181825,-71.05480161289738,165244.07,99278.08,124737
09dc5c18-7628-e31c-91db-1a74b58a048b,1966-07-03,,999-38-5464,S99977823,X39419781X,Mr.,Adán600,,de Jesús414,,,M,white,hispanic,M,Caguas  Puerto Rico  PR,529 Hirthe Key Suite 95,Chelsea,Massachusetts,Suffolk County,25017,02149,42.383847863439236,-71.07261718848729,220868.35,578242.62,139424
06f3f9ef-82f1-69cc-08d6-8a90f281d376,1929-04-17,,999-98-3062,S99974114,X85898183X,Mr.,Gavin481,,Grimes165,,,S,white,nonhispanic,M,Uxbridge  Massachusetts  US,753 Abshire Mill,Chelsea,Massachusetts,Suffolk County,25025,02150,42.38123642673172,-71.05329619240285,25015.79,487079.83,19207
aa653ebd-fba8-0a84-fd15-ca88ce397789,1983-08-17,,999-15-3529,S99942679,X7635928X,Ms.,Annetta101,Dell305,Wilkinson796,,,S,asian,nonhispanic,F,Springfield  Massachusetts  US,775 Ondricka Ferry Unit 69,Chelsea,Massachusetts,Suffolk County,25025,02150,42.39906989969053,-71.05541969882965,327769.89,771631.49,50380
f11af7cf-44a0-c0d8-eee2-db428c610181,2010-12-05,,999-27-1623,,,,Efrain317,Jeffry142,Kuhic920,,,,white,nonhispanic,M,Pinehurst  Massachusetts  US,600 Aufderhar Parade Suite 81,Chelsea,Massachusetts,Suffolk County,25017,02149,42.39690458902493,-71.07209989261955,39600.66,2898.93,44758
01cf6307-4210-6212-4c4c-d78ba07985a7,1983-02-16,,999-90-1695,S99973129,X63956446X,Ms.,Shonda871,Kum811,Bayer639,,,S,black,nonhispanic,F,Deerfield  Massachusetts  US,725 Kuvalis Esplanade Suite 52,Chelsea,Massachusetts,Suffolk County,25025,02150,42.37913979333233,-71.05813583133323,12631.92,629419.58,15991
d1e81bf6-05bf-5151-51de-fe961fa5bee9,1990-07-19,,999-53-1726,S99939406,X20089714X,Ms.,Jack927,Adele475,Dooley940,,,S,white,nonhispanic,F,Cambridge  Massachusetts  US,744 Purdy Overpass,Chelsea,Massachusetts,Suffolk County,25025,02151,42.4165038928945,-71.03209976832875,157721.14,442786.52,64433
137facdd-c54e-3dbf-1a73-34f8a24f2c99,1978-04-23,,999-84-7693,S99954637,X19706893X,Mr.,Howard613,Jamie386,O'Reilly797,,,M,black,nonhispanic,M,Bliss Corner  Massachusetts  US,817 Price Run Apt 99,Chelsea,Massachusetts,Suffolk County,25025,02151,42.40921921489008,-71.05289922301728,457906.11,262198.78,109361
c5084ba8-1d0d-4c7d-404a-d3e7e88a15c1,1974-04-19,,999-74-1010,S99944027,X42271376X,Mr.,Brian582,Elisha578,Breitenberg711,,,D,asian,hispanic,M,West Yarmouth  Massachusetts  US,314 Grady Esplanade Apt 29,Chelsea,Massachusetts,Suffolk County,25025,02150,42.41236811958006,-71.07807221754325,139645.67,35021.59,31625
bff8e1c1-672c-13dc-cb0d-ce41bb345629,2006-10-07,,999-44-6656,S99930915,,Mr.,Chas63,,Ernser583,,,,white,nonhispanic,M,Weymouth  Massachusetts  US,818 Kuhic Esplanade,Chelsea,Massachusetts,Suffolk County,25017,02149,42.399610030054376,-71.0689677020625,89010.90,659325.55,30295
e7ae3090-a1c5-8239-a6a6-b9a8ceeed4b3,1998-09-14,,999-21-7333,S99951509,X12768740X,Mr.,Sherman440,Scott935,D'Amore443,,,,white,nonhispanic,M,Springfield  Massachusetts  US,905 O'Connell Hollow Apt 96,Chelsea,Massachusetts,Suffolk County,25017,02149,42.40979551328009,-71.05693909880172,79902.06,35589.03,27774
f3103196-8e0a-6dca-8389-d2888d7c6c03,1988-07-11,,999-10-1643,S99967148,X74480962X,Mrs.,Leoma634,Wenona350,Littel644,,Jacobs452,D,black,nonhispanic,F,Everett  Massachusetts  US,751 Bradtke Gate Apt 61,Chelsea,Massachusetts,Suffolk County,25017,02149,42.395765626029814,-71.04805811343331,133821.89,379530.35,34704
db8617c3-7968-141d-7ec9-5819304f27d0,1931-06-03,,999-78-3135,S99999654,X48769344X,Mrs.,Margit604,Sheree902,Bradtke547,,Kuvalis369,D,asian,nonhispanic,F,Macau  Macao Special Administrative Region of the People's Republic of China  CN,861 Bergnaum Road,Chelsea,Massachusetts,Suffolk County,25017,02149,42.40391371212798,-71.0764780389843,367777.23,1498612.27,33734
e3fa72ea-c6cd-fd1c-5348-e3615f48c73c,1955-09-22,,999-83-8589,S99962375,X52088934X,Mr.,Orval846,Abe604,Bailey598,,,D,white,nonhispanic,M,Gloucester  Massachusetts  US,607 King Village,Chelsea,Massachusetts,Suffolk County,25025,02150,42.401958981675705,-71.02287892303006,243435.70,265798.61,41685
14ac1de7-b7cb-8f96-9f7c-a4683a57c772,2020-02-07,,999-81-1961,,,,Marya246,Nery414,Nolan344,,,,white,nonhispanic,F,Beverly  Massachusetts  US,167 Sipes Gardens,Chelsea,Massachusetts,Suffolk County,25025,02151,42.4014103091988,-71.06707437714053,1295.86,9991.07,15830
a29346dc-048f-06a7-eae8-2f27ba10d9d4,1997-12-31,,999-97-8795,S99952149,X11779436X,Mrs.,Loretta235,Loriann967,Lesch175,,Berge125,M,white,nonhispanic,F,Wareham  Massachusetts  US,556 Reilly Heights,Chelsea,Massachusetts,Suffolk County,25025,02151,42.39163373625726,-71.0394632789412,7664.24,304303.10,23248
4731c8a2-ee7a-73b2-5505-2023c0e7c142,2019-03-02,,999-91-7158,,,,Quinn173,Wenona350,Gorczany269,,,,asian,nonhispanic,F,Sudbury  Massachusetts  US,365 Schinner Mission Suite 10,Chelsea,Massachusetts,Suffolk County,25017,02149,42.395478899785985,-71.07691673110658,13306.28,12586.42,41294
ac67d739-eb1f-3cee-070f-5d130b2473c2,1974-05-21,,999-49-3935,S99927180,X76139066X,Mrs.,Leo278,Audra143,Parisian75,,Bernhard322,M,white,nonhispanic,F,Fitchburg  Massachusetts  US,693 Harvey Neck Suite 63,Chelsea,Massachusetts,Suffolk County,25025,02151,42.39456191212743,-71.05624614765964,188361.07,136387.36,155065
914a6fad-30c3-4a7a-0371-fb681ac289dd,1945-05-03,,999-55-5408,S99957498,X36578772X,Mrs.,Afton574,Melaine933,Predovic534,,Lehner980,M,white,hispanic,F,Sandwich  Massachusetts  US,188 Cronin Gate Unit 83,Chelsea,Massachusetts,Suffolk County,25025,02150,42.40206823385308,-71.03944680359794,408433.16,891483.86,93950
788ddbdb-ca31-ae88-7390-b0641c2b5d8f,2025-12-09,,999-88-8818,,,,Florine959,,Lang846,,,,black,nonhispanic,F,Springfield  Massachusetts  US,446 Sipes Haven Unit 34,Chelsea,Massachusetts,Suffolk County,25025,02150,42.406791833854676,-71.05566166430702,1436.98,0.00,147383
02be5ef4-87a7-d34f-82dc-4472c859cbe3,1958-10-19,,999-17-1796,S99943335,X51154139X,Ms.,Toby274,Camille85,Hoeger474,,,S,black,nonhispanic,F,Springfield  Massachusetts  US,275 Lang Brook Unit 1,Chelsea,Massachusetts,Suffolk County,25025,02150,42.38319930909077,-71.08136890457871,25547.81,1142020.65,10887
eb864f95-7556-ca75-20c5-f11d1c069198,2022-06-06,,999-71-7810,,,,Marya246,Bernadette714,Feeney44,,,,white,nonhispanic,F,Wilbraham  Massachusetts  US,979 Feest Quay,Chelsea,Massachusetts,Suffolk County,25017,02149,42.39982605820886,-71.02808100979345,17059.30,0.00,73645
13fa6d2f-a5c7-503d-21bd-82f6a83602e1,1943-10-04,2023-12-28,999-49-5069,S99934577,X43922222X,Mr.,Paris331,Arlie183,Schuppe920,,,M,black,nonhispanic,M,Weymouth  Massachusetts  US,916 Zulauf Heights Unit 76,Chelsea,Massachusetts,Suffolk County,25025,02150,42.3921839310796,-71.04135884045422,900974.98,288815.92,104663
d620faf3-0a03-4c7e-d605-08b7eb466219,1978-02-09,,999-71-1108,S99911727,X3424439X,Mrs.,Maggie320,Tricia672,Ernser583,,Strosin214,M,white,nonhispanic,F,Ashburnham  Massachusetts  US,989 DuBuque Knoll Unit 10,Chelsea,Massachusetts,Suffolk County,25025,02150,42.392261191692505,-71.04512195958364,818493.07,94857.91,66999
0b6fee86-95af-e36d-372e-001054d87dc6,1996-05-24,,999-47-6822,S99984479,X48025257X,Ms.,Dorethea38,Jeanine128,Zieme486,,,S,white,nonhispanic,F,Brookline  Massachusetts  US,840 Weimann Meadow Apt 21,Chelsea,Massachusetts,Suffolk County,25017,02149,42.40705649555242,-71.07733032404805,190931.46,328127.53,47011
421c2ce1-0ce4-9783-87c5-7eedcd0f9621,1997-07-02,,999-69-4802,S99990384,X80583294X,Mr.,Marcos263,José Luis472,Barreto785,,,S,black,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,643 Leuschke Crossroad Apt 10,Chelsea,Massachusetts,Suffolk County,25025,02150,42.4170752391568,-71.0493384273423,107105.37,20679.23,68940
9d93e4e3-2ff5-0d5f-776c-d865e67f21e1,1973-10-13,,999-88-3102,S99915041,X12887254X,Mr.,Robin66,Ahmad985,Stracke611,,,M,white,nonhispanic,M,Nantucket  Massachusetts  US,563 Price Gate,Chelsea,Massachusetts,Suffolk County,25025,02151,42.40619936471851,-71.03761160450368,11105.15,167566.94,12888
43bfdfb4-2810-e2b5-aaf1-e59e725ce34f,1979-12-22,,999-82-1656,S99944964,X18705079X,Mrs.,Jeannie478,Sherly665,Emmerich580,,Batz141,M,white,nonhispanic,F,Walpole  Massachusetts  US,945 Corwin Light,Chelsea,Massachusetts,Suffolk County,25025,02151,42.39237665386634,-71.05556569873374,118369.49,276101.10,25627
809556d8-4642-4c13-df46-9b5e4f908967,1998-08-10,,999-19-7056,S99945529,X64383292X,Ms.,Marni913,Lavera253,Franecki195,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,767 Ledner Passage,Chelsea,Massachusetts,Suffolk County,25025,02150,42.39400522600799,-71.06361605547293,78986.45,353730.47,33259
07fc20f4-1a06-f694-19ad-e1c182ba96f2,1978-10-22,,999-69-3958,S99982923,X81116913X,Mrs.,Gia583,Delinda651,Erdman779,,Muller251,M,white,hispanic,F,Franklin  Massachusetts  US,879 Nienow Vale,Chelsea,Massachusetts,Suffolk County,25025,02150,42.40254083462635,-71.01662747286422,694821.03,9932.06,91437
27c7e507-33e7-2af8-1b82-e82fb219d7f6,1959-10-03,,999-20-4743,S99961940,X3936022X,Mr.,Ellis535,,Kub800,,,M,white,nonhispanic,M,Newton  Massachusetts  US,287 Purdy Trail Suite 34,Chelsea,Massachusetts,Suffolk County,25025,02151,42.413590746955016,-71.07044005816242,142939.34,147180.10,24256
d96af6e0-afab-71e9-c19a-93c72c026892,2022-12-17,,999-35-4135,,,,Gregory545,Doyle959,Quigley282,,,,black,nonhispanic,M,Worcester  Massachusetts  US,792 Effertz Club Suite 19,Chelsea,Massachusetts,Suffolk County,25025,02150,42.40990021885776,-71.06181842944048,9779.22,6155.69,57857
ee9b8e0f-8eea-5e29-520d-26924d057fc3,1986-06-30,,999-46-7417,S99953643,X14194363X,Mrs.,Dorotea472,Reina25,Moreno82,,Escobar593,M,asian,hispanic,F,Santiago  Santiago Province  CL,312 Denesik Forge,Chelsea,Massachusetts,Suffolk County,25025,02150,42.393799792348766,-71.05497846885625,158306.29,261409.50,30826
e1c4a760-8579-f69e-c611-bc33ed040c58,2003-10-06,,999-19-6108,S99997877,X3552163X,Mr.,Reid278,,Zieme486,,,,white,nonhispanic,M,Boston  Massachusetts  US,196 Denesik Track Unit 73,Chelsea,Massachusetts,Suffolk County,25017,02149,42.38279625628332,-71.0582558772432,72693.76,0.00,67475
933f4843-8f4b-a894-0091-8a8bb338d98b,1970-04-27,,999-86-2434,S99980838,X27518839X,Mr.,Billy698,,Bergnaum523,,,D,black,nonhispanic,M,Pittsfield  Massachusetts  US,322 Toy Byway,Chelsea,Massachusetts,Suffolk County,25025,02150,42.40704771333155,-71.01601511673549,183798.46,29385.20,152109
01ef739e-920d-ebe4-6c4c-859ad0ad09ed,1946-01-11,,999-29-2372,S99965529,X89753641X,Ms.,Selena146,Shyla233,Runolfsdottir785,,,S,white,nonhispanic,F,Dighton  Massachusetts  US,920 Lakin Common,Chelsea,Massachusetts,Suffolk County,25025,02151,42.41479280034615,-71.0403085329907,963340.80,488287.34,72765
662bfa4e-8051-c1be-10d6-5b34f3e13a9a,1988-06-06,,999-60-9906,S99987728,X4122620X,Mr.,Benny518,,Satterfield305,,,M,white,nonhispanic,M,Dracut  Massachusetts  US,496 Schaden Flat Unit 38,Chelsea,Massachusetts,Suffolk County,25025,02151,42.39014782675533,-71.0667725853532,20268.55,54471.89,196281
dea38871-7ab6-5a9c-a73b-996d31b6c57c,1956-10-31,,999-74-7778,S99937938,X5025092X,Mrs.,Rubie803,Mireille557,Kessler503,,Heathcote539,M,asian,nonhispanic,F,Springfield  Massachusetts  US,955 Huels Row,Chelsea,Massachusetts,Suffolk County,25017,02149,42.39778204561628,-71.08291104865731,765725.72,452242.35,47430
e533b341-6b81-f2b3-0717-81dcea140548,1998-12-09,,999-48-3783,S99972924,X10851863X,Mr.,Orville751,Brett333,Treutel973,,,,white,nonhispanic,M,Easthampton  Massachusetts  US,742 Wilderman Parade,Chelsea,Massachusetts,Suffolk County,25025,02151,42.403608557763874,-71.05018610336043,46676.34,823151.57,129937
41809b4f-fbce-4782-7d8f-bf7783d07d5d,2025-09-04,,999-66-7735,,,,Billie243,Robby860,Kreiger457,,,,white,nonhispanic,M,Topsfield  Massachusetts  US,113 Stamm Camp,Chelsea,Massachusetts,Suffolk County,25025,02150,42.41137796927559,-71.02721948111868,2469.48,0.00,94558
db091db0-8152-6d8b-7110-d6ba38c29956,1994-07-03,,999-44-5797,S99958584,X62966238X,Mr.,Dwight645,Jayson808,Zemlak964,,,M,black,nonhispanic,M,Wellesley  Massachusetts  US,346 Shanahan Annex,Chelsea,Massachusetts,Suffolk County,25025,02151,42.414173024869825,-71.05006042008743,8444.19,692375.46,17470
98c55843-e611-2819-0ffd-de44e7ed3395,2012-11-03,,999-41-3554,,,,Beverly445,,Romaguera67,,,,white,nonhispanic,F,Wakefield  Massachusetts  US,962 Botsford Track,Chelsea,Massachusetts,Suffolk County,25025,02150,42.3857105094618,-71.0435445394452,58863.49,78581.79,132213
27b4c7d0-5fcc-c257-efd6-b05291e3fb28,1988-01-24,,999-58-7256,S99933748,X9715428X,Mrs.,Keri25,Robyn562,Klocko335,,D'Amore443,M,white,hispanic,F,Newburyport  Massachusetts  US,999 Konopelski Esplanade Unit 60,Chelsea,Massachusetts,Suffolk County,25025,02150,42.416563586729026,-71.02464420589257,609151.05,48376.38,50275
754947d5-e98a-12e6-7e6a-cc2bfc65b1b0,2020-09-21,,999-38-6977,,,,Angelyn934,Shasta644,Kuhn96,,,,black,nonhispanic,F,Hudson  Massachusetts  US,924 Barton Rue,Chelsea,Massachusetts,Suffolk County,25025,02151,42.38418323366824,-71.08052817969761,13997.30,0.00,94506
c3774275-67dc-df0e-567f-f27ed5486066,2020-10-28,,999-54-7695,,,,Soledad678,Mónica985,Reynoso837,,,,white,hispanic,F,Tegucigalpa  Francisco Morazán  HN,553 Fisher Ranch Apt 41,Chelsea,Massachusetts,Suffolk County,25025,02150,42.40518265671208,-71.05674107169615,10854.42,16290.58,93606
d4c9e3cb-8196-99cd-3fc5-2254311a4307,1972-02-02,,999-82-6837,S99981795,X69589995X,Mr.,Fidel864,Landon622,Feeney44,,,M,white,nonhispanic,M,Needham  Massachusetts  US,245 Lehner Overpass,Chelsea,Massachusetts,Suffolk County,25025,02151,42.403081121540346,-71.01712479382867,129992.69,75677.28,36388
b57165d5-08a9-333a-7659-94aaa5d6fd9f,1980-04-15,,999-18-5074,S99967896,X11513147X,Mr.,Jasper743,Garret233,Ruecker817,,,M,white,hispanic,M,Saugus  Massachusetts  US,1091 Runte Bridge,Chelsea,Massachusetts,Suffolk County,25025,02151,42.39236886998631,-71.06921683984078,155348.71,51666.46,80927
432933b5-3365-60c9-1cef-939d9626127a,1970-06-13,,999-83-3462,S99910708,X80408240X,Mr.,Jarod376,Vicente970,Boehm581,,,M,black,nonhispanic,M,Boston  Massachusetts  US,460 Zboncak Parade Apt 87,Chelsea,Massachusetts,Suffolk County,25017,02149,42.41019410438656,-71.08017507032831,203575.12,1144545.15,464236
cd685c21-3cba-4452-c8ef-3379eb9a8613,1958-12-19,,999-11-3959,S99986853,X26071689X,Mrs.,Edwina60,,Hegmann834,,Shields502,W,white,nonhispanic,F,Cambridge  Massachusetts  US,977 Hand Parade,Chelsea,Massachusetts,Suffolk County,25025,02151,42.382131768724264,-71.0471606295342,227446.61,465362.45,27597
88a85416-cabb-7624-2a80-a31515311bd8,1996-10-16,,999-77-7558,S99969175,X66757255X,Mr.,Andrew29,Lewis216,Crooks415,,,S,white,nonhispanic,M,Taunton  Massachusetts  US,355 Schumm Vale,Chelsea,Massachusetts,Suffolk County,25025,02150,42.39290344534248,-71.0291671116473,174123.77,604.20,87566
